const_parse	dep_parse	ner	question	questionid	storyid
"(ROOT
  (SBARQ
    (WHNP (WRB How))
    (SQ
      (VP (VBD did)
        (NP (NNP Julie) (NN order) (NN food))))
    (. ?)))"	"How	WRB	0	ROOT
did	VBD	1	root
Julie	NNP	5	compound
order	NN	5	compound
food	NN	2	nsubj
?	.	2	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Julie', 'characterOffsetBegin': 8, 'characterOffsetEnd': 13, 'ner': 'PERSON'}]"	How did Julie order food?	1cc75245-93bd-44cc-b076-8d1b249e1ee5_Q1	1cc75245-93bd-44cc-b076-8d1b249e1ee5
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP she))
      (VP (VB give)
        (NP (DT the) (NN driver))))
    (. ?)))"	"What	WP	4	dep
did	VBD	4	aux
she	PRP	4	nsubj
give	VB	0	ROOT
the	DT	6	det
driver	NN	4	dobj
?	.	4	punct
"	"[{'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'driver', 'characterOffsetBegin': 22, 'characterOffsetEnd': 28, 'ner': 'TITLE'}, {'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'she', 'characterOffsetBegin': 9, 'characterOffsetEnd': 12, 'ner': 'PERSON'}]"	What did she give the driver?	1cc75245-93bd-44cc-b076-8d1b249e1ee5_Q2	1cc75245-93bd-44cc-b076-8d1b249e1ee5
"(ROOT
  (SBARQ
    (WHADVP (WRB How))
    (SQ (VBD was)
      (NP (DT the) (NN pizza)))
    (. ?)))"	"How	WRB	4	advmod
was	VBD	4	cop
the	DT	4	det
pizza	NN	0	ROOT
?	.	4	punct
"	[]	How was the pizza?	1cc75245-93bd-44cc-b076-8d1b249e1ee5_Q3	1cc75245-93bd-44cc-b076-8d1b249e1ee5
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (NP
        (NP (NNP Justin))
        (SBAR
          (S
            (VP (VBD terrified)
              (PP (IN of)))))))
    (. ?)))"	"What	WP	4	dobj
was	VBD	1	cop
Justin	NNP	4	nsubj
terrified	VBD	0	ROOT
of	IN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Justin', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	What was Justin terrified of?	bfa4ef8c-715d-4287-88a5-035611e34e40_Q0	bfa4ef8c-715d-4287-88a5-035611e34e40
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD had)
        (NP (DT a) (NN dog))))
    (. ?)))"	"Who	WP	2	nsubj
had	VBD	0	ROOT
a	DT	4	det
dog	NN	2	dobj
?	.	2	punct
"	[]	Who had a dog?	bfa4ef8c-715d-4287-88a5-035611e34e40_Q1	bfa4ef8c-715d-4287-88a5-035611e34e40
"(ROOT
  (SBARQ
    (WHADVP (WRB How))
    (SQ (VBD did)
      (NP (NNP Justin))
      (VP (VB get)
        (PP (IN over)
          (NP (PRP$ his) (NN fear)))))
    (. ?)))"	"How	WRB	4	advmod
did	VBD	4	aux
Justin	NNP	4	nsubj
get	VB	0	ROOT
over	IN	7	case
his	PRP$	7	nmod:poss
fear	NN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Justin', 'characterOffsetBegin': 8, 'characterOffsetEnd': 14, 'ner': 'PERSON'}, {'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'his', 'characterOffsetBegin': 24, 'characterOffsetEnd': 27, 'ner': 'PERSON'}]"	How did Justin get over his fear?	bfa4ef8c-715d-4287-88a5-035611e34e40_Q2	bfa4ef8c-715d-4287-88a5-035611e34e40
"(ROOT
  (SBARQ
    (WHADJP (WRB How) (RB long))
    (SQ (VBD did)
      (NP (PRP it))
      (VP (VB take)
        (S
          (NP (PRP him))
          (VP (TO to)
            (VP (VB get)
              (PP (IN over)
                (NP (PRP$ his) (NN fear))))))))
    (. ?)))"	"How	WRB	2	advmod
long	RB	5	advmod
did	VBD	5	aux
it	PRP	5	nsubj
take	VB	0	ROOT
him	PRP	5	dobj
to	TO	8	mark
get	VB	5	advcl
over	IN	11	case
his	PRP$	11	nmod:poss
fear	NN	8	nmod
?	.	5	punct
"	"[{'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'him', 'characterOffsetBegin': 21, 'characterOffsetEnd': 24, 'ner': 'PERSON'}, {'docTokenBegin': 9, 'docTokenEnd': 10, 'tokenBegin': 9, 'tokenEnd': 10, 'text': 'his', 'characterOffsetBegin': 37, 'characterOffsetEnd': 40, 'ner': 'PERSON'}]"	How long did it take him to get over his fear?	bfa4ef8c-715d-4287-88a5-035611e34e40_Q3	bfa4ef8c-715d-4287-88a5-035611e34e40
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD happened)
        (PP (TO to)
          (NP (NNP David)))))
    (. ?)))"	"What	WP	2	nsubj
happened	VBD	0	ROOT
to	TO	4	case
David	NNP	2	nmod
?	.	2	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'David', 'characterOffsetBegin': 17, 'characterOffsetEnd': 22, 'ner': 'PERSON'}]"	What happened to David?	210d56ce-a940-4766-9b7b-d086b2c5682d_Q0	210d56ce-a940-4766-9b7b-d086b2c5682d
"(ROOT
  (SQ (VBD Did)
    (NP (PRP he))
    (VP (VB get)
      (VP (VBN hurt)))
    (. ?)))"	"Did	VBD	4	aux
he	PRP	4	nsubjpass
get	VB	4	auxpass
hurt	VBN	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 1, 'docTokenEnd': 2, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'he', 'characterOffsetBegin': 4, 'characterOffsetEnd': 6, 'ner': 'PERSON'}]"	Did he get hurt?	210d56ce-a940-4766-9b7b-d086b2c5682d_Q1	210d56ce-a940-4766-9b7b-d086b2c5682d
"(ROOT
  (SBARQ
    (WHADVP (WRB How))
    (SQ (VBD did)
      (NP (PRP he))
      (VP (VB stop)
        (NP (DT the) (NN bleeding))))
    (. ?)))"	"How	WRB	4	advmod
did	VBD	4	aux
he	PRP	4	nsubj
stop	VB	0	ROOT
the	DT	6	det
bleeding	NN	4	dobj
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'he', 'characterOffsetBegin': 8, 'characterOffsetEnd': 10, 'ner': 'PERSON'}]"	How did he stop the bleeding?	210d56ce-a940-4766-9b7b-d086b2c5682d_Q2	210d56ce-a940-4766-9b7b-d086b2c5682d
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP he))
      (VP (VB buy)
        (PP (IN at)
          (NP (DT the) (NN pharmacy)))))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
he	PRP	4	nsubj
buy	VB	0	ROOT
at	IN	7	case
the	DT	7	det
pharmacy	NN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'he', 'characterOffsetBegin': 9, 'characterOffsetEnd': 11, 'ner': 'PERSON'}]"	What did he buy at the pharmacy?	210d56ce-a940-4766-9b7b-d086b2c5682d_Q3	210d56ce-a940-4766-9b7b-d086b2c5682d
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP (DT the) (NN concert)))
    (. ?)))"	"Where	WRB	2	advmod
was	VBD	0	ROOT
the	DT	4	det
concert	NN	2	nsubj
?	.	2	punct
"	[]	Where was the concert?	50357157-3765-40b5-8e32-f86961c98be0_Q0	50357157-3765-40b5-8e32-f86961c98be0
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD took)
        (NP (PRP her))
        (PP (TO to)
          (NP (DT the) (NN concert)))))
    (. ?)))"	"Who	WP	2	nsubj
took	VBD	0	ROOT
her	PRP	2	dobj
to	TO	6	case
the	DT	6	det
concert	NN	2	nmod
?	.	2	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'her', 'characterOffsetBegin': 9, 'characterOffsetEnd': 12, 'ner': 'PERSON'}]"	Who took her to the concert?	50357157-3765-40b5-8e32-f86961c98be0_Q1	50357157-3765-40b5-8e32-f86961c98be0
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD did)
      (NP (PRP she))
      (VP (VB agree)
        (S
          (VP (TO to)
            (VP (VB drive))))))
    (. ?)))"	"Why	WRB	4	advmod
did	VBD	4	aux
she	PRP	4	nsubj
agree	VB	0	ROOT
to	TO	6	mark
drive	VB	4	xcomp
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'she', 'characterOffsetBegin': 8, 'characterOffsetEnd': 11, 'ner': 'PERSON'}]"	Why did she agree to drive?	50357157-3765-40b5-8e32-f86961c98be0_Q2	50357157-3765-40b5-8e32-f86961c98be0
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD happened)
        (PP (IN in)
          (NP (DT the) (NN end)))))
    (. ?)))"	"What	WP	2	nsubj
happened	VBD	0	ROOT
in	IN	5	case
the	DT	5	det
end	NN	2	nmod
?	.	2	punct
"	[]	What happened in the end?	50357157-3765-40b5-8e32-f86961c98be0_Q3	50357157-3765-40b5-8e32-f86961c98be0
"(ROOT
  (SBARQ
    (WHADVP (WRB When))
    (SQ (VBD did)
      (NP (PRP they))
      (VP (VB wake)))
    (. ?)))"	"When	WRB	4	advmod
did	VBD	4	aux
they	PRP	4	nsubj
wake	VB	0	ROOT
?	.	4	punct
"	[]	When did they wake?	006536d7-2be3-49a4-a750-769684e952ed_Q0	006536d7-2be3-49a4-a750-769684e952ed
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP they))
      (VP (VB hear)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
they	PRP	4	nsubj
hear	VB	0	ROOT
?	.	4	punct
"	[]	What did they hear?	006536d7-2be3-49a4-a750-769684e952ed_Q1	006536d7-2be3-49a4-a750-769684e952ed
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP
        (NP (DT the) (JJ sound) (VBG coming))
        (PP (IN from))))
    (. ?)))"	"Where	WRB	5	advmod
was	VBD	5	aux
the	DT	4	det
sound	JJ	5	nsubj
coming	VBG	0	ROOT
from	IN	5	nmod
?	.	5	punct
"	[]	Where was the sound coming from?	006536d7-2be3-49a4-a750-769684e952ed_Q2	006536d7-2be3-49a4-a750-769684e952ed
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (PP (IN in)
        (NP (DT the) (NN closet))))
    (. ?)))"	"Who	WP	5	nsubj
was	VBD	5	cop
in	IN	5	case
the	DT	5	det
closet	NN	0	ROOT
?	.	5	punct
"	[]	Who was in the closet?	006536d7-2be3-49a4-a750-769684e952ed_Q3	006536d7-2be3-49a4-a750-769684e952ed
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Ken))
      (VP (VB put)
        (PP (IN in)
          (NP (DT the) (NN freezer)))))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Ken	NNP	4	nsubj
put	VB	0	ROOT
in	IN	7	case
the	DT	7	det
freezer	NN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Ken', 'characterOffsetBegin': 9, 'characterOffsetEnd': 12, 'ner': 'PERSON'}]"	What did Ken put in the freezer?	a111d580-1fb2-4ab1-848a-0856982dfcd5_Q0	a111d580-1fb2-4ab1-848a-0856982dfcd5
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP he))
      (VP (VB hear)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
he	PRP	4	nsubj
hear	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'he', 'characterOffsetBegin': 9, 'characterOffsetEnd': 11, 'ner': 'PERSON'}]"	What did he hear?	a111d580-1fb2-4ab1-848a-0856982dfcd5_Q1	a111d580-1fb2-4ab1-848a-0856982dfcd5
"(ROOT
  (SBARQ
    (WHNP (WP what))
    (SQ
      (VP (VBD happened)
        (PP (TO to)
          (NP (DT the) (NN bottle)))))
    (. ?)))"	"what	WP	2	nsubj
happened	VBD	0	ROOT
to	TO	5	case
the	DT	5	det
bottle	NN	2	nmod
?	.	2	punct
"	[]	what happened to the bottle?	a111d580-1fb2-4ab1-848a-0856982dfcd5_Q2	a111d580-1fb2-4ab1-848a-0856982dfcd5
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP he))
      (VP (VB drink)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
he	PRP	4	nsubj
drink	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'he', 'characterOffsetBegin': 9, 'characterOffsetEnd': 11, 'ner': 'PERSON'}]"	What did he drink?	a111d580-1fb2-4ab1-848a-0856982dfcd5_Q3	a111d580-1fb2-4ab1-848a-0856982dfcd5
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (NP
        (NP (NNP Tyler) (POS 's))
        (JJ favorite) (NN holiday)))
    (. ?)))"	"What	WP	0	ROOT
was	VBD	1	cop
Tyler	NNP	6	nmod:poss
's	POS	3	case
favorite	JJ	6	amod
holiday	NN	1	nsubj
?	.	1	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Tyler', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	What was Tyler's favorite holiday?	790d9cb4-4832-49e8-8137-331e79a4b9e6_Q0	790d9cb4-4832-49e8-8137-331e79a4b9e6
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Tyler))
      (VP (VB see)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Tyler	NNP	4	nsubj
see	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Tyler', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	What did Tyler see?	790d9cb4-4832-49e8-8137-331e79a4b9e6_Q1	790d9cb4-4832-49e8-8137-331e79a4b9e6
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP he))
      (VP (VB see)
        (NP (NNS downstairs))))
    (. ?)))"	"What	WP	4	dep
did	VBD	4	aux
he	PRP	4	nsubj
see	VB	0	ROOT
downstairs	NNS	4	dobj
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'he', 'characterOffsetBegin': 9, 'characterOffsetEnd': 11, 'ner': 'PERSON'}]"	What did he see downstairs?	790d9cb4-4832-49e8-8137-331e79a4b9e6_Q2	790d9cb4-4832-49e8-8137-331e79a4b9e6
"(ROOT
  (SBARQ
    (WHNP
      (WHADJP (WRB How) (JJ many))
      (NNS presents))
    (SQ (VBD did)
      (NP (NNP Tyler))
      (VP (VB open)))
    (. ?)))"	"How	WRB	2	advmod
many	JJ	3	amod
presents	NNS	6	dobj
did	VBD	6	aux
Tyler	NNP	6	nsubj
open	VB	0	ROOT
?	.	6	punct
"	"[{'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'Tyler', 'characterOffsetBegin': 22, 'characterOffsetEnd': 27, 'ner': 'PERSON'}]"	How many presents did Tyler open?	790d9cb4-4832-49e8-8137-331e79a4b9e6_Q3	790d9cb4-4832-49e8-8137-331e79a4b9e6
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ
      (VP (VBD did)
        (NP (NN Wendy) (NN work))))
    (. ?)))"	"Where	WRB	0	ROOT
did	VBD	1	root
Wendy	NN	4	compound
work	NN	2	dobj
?	.	2	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Wendy', 'characterOffsetBegin': 10, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	Where did Wendy work?	e663b977-2af7-4b1d-bd33-352d932f851b_Q0	e663b977-2af7-4b1d-bd33-352d932f851b
"(ROOT
  (S
    (VP (VBD Did)
      (NP (PRP she))
      (PP (IN like)
        (NP (PRP$ her) (NN job))))
    (. ?)))"	"Did	VBD	0	ROOT
she	PRP	1	dobj
like	IN	5	case
her	PRP$	5	nmod:poss
job	NN	1	nmod
?	.	1	punct
"	"[{'docTokenBegin': 1, 'docTokenEnd': 2, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'she', 'characterOffsetBegin': 4, 'characterOffsetEnd': 7, 'ner': 'PERSON'}, {'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'her', 'characterOffsetBegin': 13, 'characterOffsetEnd': 16, 'ner': 'PERSON'}]"	Did she like her job?	e663b977-2af7-4b1d-bd33-352d932f851b_Q1	e663b977-2af7-4b1d-bd33-352d932f851b
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (VP (VBG annoying)
        (NP (PRP$ her))))
    (. ?)))"	"Who	WP	3	nsubj
was	VBD	3	aux
annoying	VBG	0	ROOT
her	PRP$	3	dobj
?	.	3	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'her', 'characterOffsetBegin': 17, 'characterOffsetEnd': 20, 'ner': 'PERSON'}]"	Who was annoying her?	e663b977-2af7-4b1d-bd33-352d932f851b_Q2	e663b977-2af7-4b1d-bd33-352d932f851b
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD did)
      (NP (PRP she))
      (VP (VB fire)))
    (. ?)))"	"Who	WP	4	dobj
did	VBD	4	aux
she	PRP	4	nsubj
fire	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'she', 'characterOffsetBegin': 8, 'characterOffsetEnd': 11, 'ner': 'PERSON'}]"	Who did she fire?	e663b977-2af7-4b1d-bd33-352d932f851b_Q3	e663b977-2af7-4b1d-bd33-352d932f851b
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD was)
      (NP (NNP Walter))
      (VP (VBN worried)))
    (. ?)))"	"Why	WRB	4	advmod
was	VBD	4	auxpass
Walter	NNP	4	nsubjpass
worried	VBN	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Walter', 'characterOffsetBegin': 8, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	Why was Walter worried?	375c34c9-3d98-4b2f-9076-404f34ad4e66_Q0	375c34c9-3d98-4b2f-9076-404f34ad4e66
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD did)
      (NP (NNP Walter))
      (VP (VB consult)
        (PP (IN with))))
    (. ?)))"	"Who	WP	4	dobj
did	VBD	4	aux
Walter	NNP	4	nsubj
consult	VB	0	ROOT
with	IN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Walter', 'characterOffsetBegin': 8, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	Who did Walter consult with?	375c34c9-3d98-4b2f-9076-404f34ad4e66_Q1	375c34c9-3d98-4b2f-9076-404f34ad4e66
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN vet))
      (VP (VB discover)))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
vet	NN	5	nsubj
discover	VB	0	ROOT
?	.	5	punct
"	[]	What did the vet discover?	375c34c9-3d98-4b2f-9076-404f34ad4e66_Q2	375c34c9-3d98-4b2f-9076-404f34ad4e66
"(ROOT
  (SBARQ
    (WHNP (WDT What))
    (SQ
      (VP (VBD solved)
        (NP (DT the) (NN issue))))
    (. ?)))"	"What	WDT	2	nsubj
solved	VBD	0	ROOT
the	DT	4	det
issue	NN	2	dobj
?	.	2	punct
"	[]	What solved the issue?	375c34c9-3d98-4b2f-9076-404f34ad4e66_Q3	375c34c9-3d98-4b2f-9076-404f34ad4e66
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (DT the) (NN couple))
      (VP (VB take)
        (NP (DT a) (JJ romantic) (NN trip))))
    (. ?)))"	"Where	WRB	5	advmod
did	VBD	5	aux
the	DT	4	det
couple	NN	5	nsubj
take	VB	0	ROOT
a	DT	8	det
romantic	JJ	8	amod
trip	NN	5	dobj
?	.	5	punct
"	[]	Where did the couple take a romantic trip?	6ebc8d48-029b-4f00-89b3-773ce802825e_Q0	6ebc8d48-029b-4f00-89b3-773ce802825e
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (PRP they))
      (VP (VB stay)))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
they	PRP	4	nsubj
stay	VB	0	ROOT
?	.	4	punct
"	[]	Where did they stay?	6ebc8d48-029b-4f00-89b3-773ce802825e_Q1	6ebc8d48-029b-4f00-89b3-773ce802825e
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP they))
      (VP (VB do)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
they	PRP	4	nsubj
do	VB	0	ROOT
?	.	4	punct
"	[]	What did they do?	6ebc8d48-029b-4f00-89b3-773ce802825e_Q2	6ebc8d48-029b-4f00-89b3-773ce802825e
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP they))
      (VP (VBP do)
        (SBAR
          (WHADVP (WRB when))
          (S
            (NP (PRP they))
            (VP (VBD returned)
              (NP (NN home)))))))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
they	PRP	4	nsubj
do	VBP	0	ROOT
when	WRB	7	advmod
they	PRP	7	nsubj
returned	VBD	4	advcl
home	NN	7	dobj
?	.	4	punct
"	[]	What did they do when they returned home?	6ebc8d48-029b-4f00-89b3-773ce802825e_Q3	6ebc8d48-029b-4f00-89b3-773ce802825e
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP (DT the) (NN family))
      (VP (VBG going)))
    (. ?)))"	"Where	WRB	5	advmod
was	VBD	5	aux
the	DT	4	det
family	NN	5	nsubj
going	VBG	0	ROOT
?	.	5	punct
"	[]	Where was the family going?	5e76713f-92b2-4a5d-8f8d-510fde45705c_Q0	5e76713f-92b2-4a5d-8f8d-510fde45705c
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD were)
      (NP (PRP they))
      (VP (VBN excited)))
    (. ?)))"	"Why	WRB	4	advmod
were	VBD	4	auxpass
they	PRP	4	nsubjpass
excited	VBN	0	ROOT
?	.	4	punct
"	[]	Why were they excited?	5e76713f-92b2-4a5d-8f8d-510fde45705c_Q1	5e76713f-92b2-4a5d-8f8d-510fde45705c
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP they))
      (VP (VB see)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
they	PRP	4	nsubj
see	VB	0	ROOT
?	.	4	punct
"	[]	What did they see?	5e76713f-92b2-4a5d-8f8d-510fde45705c_Q2	5e76713f-92b2-4a5d-8f8d-510fde45705c
"(ROOT
  (SBARQ
    (WHADJP (WRB How) (JJ long))
    (SQ (VBD were)
      (NP (PRP they))
      (NP (EX there)))
    (. ?)))"	"How	WRB	2	advmod
long	JJ	3	dep
were	VBD	0	ROOT
they	PRP	3	nsubj
there	EX	3	dep
?	.	3	punct
"	[]	How long were they there?	5e76713f-92b2-4a5d-8f8d-510fde45705c_Q3	5e76713f-92b2-4a5d-8f8d-510fde45705c
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (PRP they))
      (VP (VB go)))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
they	PRP	4	nsubj
go	VB	0	ROOT
?	.	4	punct
"	[]	Where did they go?	712702cc-f042-4ca5-84dc-ada756cc8959_Q0	712702cc-f042-4ca5-84dc-ada756cc8959
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP they))
      (VP (VB order)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
they	PRP	4	nsubj
order	VB	0	ROOT
?	.	4	punct
"	[]	What did they order?	712702cc-f042-4ca5-84dc-ada756cc8959_Q1	712702cc-f042-4ca5-84dc-ada756cc8959
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP they))
      (VP (VBD put)
        (PP (IN on)
          (NP (DT the) (NNS fries)))))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
they	PRP	4	nsubj
put	VBD	0	ROOT
on	IN	7	case
the	DT	7	det
fries	NNS	4	nmod
?	.	4	punct
"	[]	What did they put on the fries?	712702cc-f042-4ca5-84dc-ada756cc8959_Q2	712702cc-f042-4ca5-84dc-ada756cc8959
"(ROOT
  (S
    (VP (VBD Did)
      (NP (PRP they))
      (PP (IN like)
        (NP (NN ketchup))))
    (. ?)))"	"Did	VBD	0	ROOT
they	PRP	1	dobj
like	IN	4	case
ketchup	NN	1	nmod
?	.	1	punct
"	[]	Did they like ketchup?	712702cc-f042-4ca5-84dc-ada756cc8959_Q3	712702cc-f042-4ca5-84dc-ada756cc8959
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN woman))
      (VP (VBP want)
        (S
          (VP (TO to)
            (VP (VB start))))))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
woman	NN	5	nsubj
want	VBP	0	ROOT
to	TO	7	mark
start	VB	5	xcomp
?	.	5	punct
"	[]	What did the woman want to start?	61550fe1-c17d-4b94-b225-941026bdb68e_Q0	61550fe1-c17d-4b94-b225-941026bdb68e
