const_parse	dep_parse	ner	question	questionid	storyid
"(ROOT
  (SBARQ
    (WHADVP (WRB When))
    (SQ (VBD did)
      (NP (NNP John))
      (VP (VB sing)
        (NP (PRP$ his) (NNS sermons))))
    (. ?)))"	"When	WRB	4	advmod
did	VBD	4	aux
John	NNP	4	nsubj
sing	VB	0	ROOT
his	PRP$	6	nmod:poss
sermons	NNS	4	dobj
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'John', 'characterOffsetBegin': 9, 'characterOffsetEnd': 13, 'ner': 'PERSON'}, {'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'his', 'characterOffsetBegin': 19, 'characterOffsetEnd': 22, 'ner': 'PERSON'}]"	When did John sing his sermons?	c71bb23b-7731-4233-8298-76ba6886cee1_Q1	c71bb23b-7731-4233-8298-76ba6886cee1
"(ROOT
  (S
    (VP (VBD Did)
      (NP
        (NP (NNP John) (POS 's))
        (NN congregation))
      (PP (IN like)
        (NP (DT the) (JJ musical) (NNS sermons))))
    (. ?)))"	"Did	VBD	0	ROOT
John	NNP	4	nmod:poss
's	POS	2	case
congregation	NN	1	dobj
like	IN	8	case
the	DT	8	det
musical	JJ	8	amod
sermons	NNS	4	nmod
?	.	1	punct
"	"[{'docTokenBegin': 1, 'docTokenEnd': 2, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'John', 'characterOffsetBegin': 4, 'characterOffsetEnd': 8, 'ner': 'PERSON'}]"	Did John's congregation like the musical sermons?	c71bb23b-7731-4233-8298-76ba6886cee1_Q2	c71bb23b-7731-4233-8298-76ba6886cee1
"(ROOT
  (SBARQ
    (WHNP
      (WHADJP (WRB How) (JJ many))
      (NNS people))
    (SQ
      (VP (VBD were)
        (PP (IN in)
          (NP
            (NP (NNP John) (POS 's))
            (NN congregation)))))
    (. ?)))"	"How	WRB	2	advmod
many	JJ	3	amod
people	NNS	4	nsubj
were	VBD	0	ROOT
in	IN	8	case
John	NNP	8	nmod:poss
's	POS	6	case
congregation	NN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'John', 'characterOffsetBegin': 24, 'characterOffsetEnd': 28, 'ner': 'PERSON'}]"	How many people were in John's congregation?	c71bb23b-7731-4233-8298-76ba6886cee1_Q3	c71bb23b-7731-4233-8298-76ba6886cee1
"(ROOT
  (SBARQ
    (WHADVP (WRB When))
    (SQ (VBD was)
      (NP (NNP Karl))
      (NP (DT a) (JJ good) (NN baseball) (NN player)))
    (. ?)))"	"When	WRB	7	advmod
was	VBD	7	cop
Karl	NNP	7	nsubj
a	DT	7	det
good	JJ	7	amod
baseball	NN	7	compound
player	NN	0	ROOT
?	.	7	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Karl', 'characterOffsetBegin': 9, 'characterOffsetEnd': 13, 'ner': 'PERSON'}, {'docTokenBegin': 5, 'docTokenEnd': 7, 'tokenBegin': 5, 'tokenEnd': 7, 'text': 'baseball player', 'characterOffsetBegin': 21, 'characterOffsetEnd': 36, 'ner': 'TITLE'}]"	When was Karl a good baseball player?	d869c6d9-4a06-4d94-bf97-dc37167a5520_Q0	d869c6d9-4a06-4d94-bf97-dc37167a5520
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Karl))
      (VP (VB join)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Karl	NNP	4	nsubj
join	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Karl', 'characterOffsetBegin': 9, 'characterOffsetEnd': 13, 'ner': 'PERSON'}]"	What did Karl join?	d869c6d9-4a06-4d94-bf97-dc37167a5520_Q1	d869c6d9-4a06-4d94-bf97-dc37167a5520
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBZ is)
      (NP (NNP Karl))
      (VP (VB like)))
    (. ?)))"	"What	WP	4	dobj
is	VBZ	1	cop
Karl	NNP	4	nsubj
like	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Karl', 'characterOffsetBegin': 8, 'characterOffsetEnd': 12, 'ner': 'PERSON'}]"	What is Karl like?	d869c6d9-4a06-4d94-bf97-dc37167a5520_Q2	d869c6d9-4a06-4d94-bf97-dc37167a5520
"(ROOT
  (SBARQ
    (WHADVP (WRB How))
    (SQ (VBD did)
      (NP (NNP Karl))
      (VP (VB hurt)
        (NP (PRP$ his) (NN knee))))
    (. ?)))"	"How	WRB	4	advmod
did	VBD	4	aux
Karl	NNP	4	nsubj
hurt	VB	0	ROOT
his	PRP$	6	nmod:poss
knee	NN	4	dobj
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Karl', 'characterOffsetBegin': 8, 'characterOffsetEnd': 12, 'ner': 'PERSON'}, {'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'his', 'characterOffsetBegin': 18, 'characterOffsetEnd': 21, 'ner': 'PERSON'}]"	How did Karl hurt his knee?	d869c6d9-4a06-4d94-bf97-dc37167a5520_Q3	d869c6d9-4a06-4d94-bf97-dc37167a5520
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ
      (VP (VBD did)
        (NP (NN Wendy) (NN work))))
    (. ?)))"	"Where	WRB	0	ROOT
did	VBD	1	root
Wendy	NN	4	compound
work	NN	2	dobj
?	.	2	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Wendy', 'characterOffsetBegin': 10, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	Where did Wendy work?	e663b977-2af7-4b1d-bd33-352d932f851b_Q0	e663b977-2af7-4b1d-bd33-352d932f851b
"(ROOT
  (S
    (VP (VBD Did)
      (NP (NN Wendy))
      (PP (IN like)
        (NP (PRP$ her) (NN job))))
    (. ?)))"	"Did	VBD	0	ROOT
Wendy	NN	1	dobj
like	IN	5	case
her	PRP$	5	nmod:poss
job	NN	2	nmod
?	.	1	punct
"	"[{'docTokenBegin': 1, 'docTokenEnd': 2, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'Wendy', 'characterOffsetBegin': 4, 'characterOffsetEnd': 9, 'ner': 'PERSON'}, {'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'her', 'characterOffsetBegin': 15, 'characterOffsetEnd': 18, 'ner': 'PERSON'}]"	Did Wendy like her job?	e663b977-2af7-4b1d-bd33-352d932f851b_Q1	e663b977-2af7-4b1d-bd33-352d932f851b
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (NP (JJ annoying) (NN Wendy)))
    (. ?)))"	"Who	WP	0	ROOT
was	VBD	1	cop
annoying	JJ	4	amod
Wendy	NN	1	nsubj
?	.	1	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Wendy', 'characterOffsetBegin': 17, 'characterOffsetEnd': 22, 'ner': 'PERSON'}]"	Who was annoying Wendy?	e663b977-2af7-4b1d-bd33-352d932f851b_Q2	e663b977-2af7-4b1d-bd33-352d932f851b
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD did)
        (NP (NNP Wendy) (NN fire))))
    (. ?)))"	"Who	WP	2	nsubj
did	VBD	0	ROOT
Wendy	NNP	4	compound
fire	NN	2	dobj
?	.	2	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Wendy', 'characterOffsetBegin': 8, 'characterOffsetEnd': 13, 'ner': 'PERSON'}, {'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'fire', 'characterOffsetBegin': 14, 'characterOffsetEnd': 18, 'ner': 'CAUSE_OF_DEATH'}]"	Who did Wendy fire?	e663b977-2af7-4b1d-bd33-352d932f851b_Q3	e663b977-2af7-4b1d-bd33-352d932f851b
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD happened)
        (PP (TO to)
          (NP
            (NP (NNP Meg) (POS 's))
            (NN mom)))))
    (. ?)))"	"What	WP	2	nsubj
happened	VBD	0	ROOT
to	TO	6	case
Meg	NNP	6	nmod:poss
's	POS	4	case
mom	NN	2	nmod
?	.	2	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Meg', 'characterOffsetBegin': 17, 'characterOffsetEnd': 20, 'ner': 'PERSON'}]"	What happened to Meg's mom?	f3643541-c339-4377-851d-144ea400d551_Q0	f3643541-c339-4377-851d-144ea400d551
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (NP
        (NP (NNP Meg) (POS 's))
        (NN dad)))
    (. ?)))"	"Who	WP	0	ROOT
was	VBD	1	cop
Meg	NNP	5	nmod:poss
's	POS	3	case
dad	NN	1	nsubj
?	.	1	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Meg', 'characterOffsetBegin': 8, 'characterOffsetEnd': 11, 'ner': 'PERSON'}]"	Who was Meg's dad?	f3643541-c339-4377-851d-144ea400d551_Q1	f3643541-c339-4377-851d-144ea400d551
"(ROOT
  (SBARQ
    (WHNP
      (WHNP (WRB How) (RB long))
      (SBAR (IN after)
        (S
          (NP (PRP$ his) (NN wife))
          (VP (VBD died)))))
    (SQ (VBD did)
      (NP (NNP Eric))
      (VP (VB marry)))
    (. ?)))"	"How	WRB	2	advmod
long	RB	9	advmod
after	IN	6	mark
his	PRP$	5	nmod:poss
wife	NN	6	nsubj
died	VBD	2	advcl
did	VBD	9	aux
Eric	NNP	9	nsubj
marry	VB	0	ROOT
?	.	9	punct
"	"[{'docTokenBegin': 7, 'docTokenEnd': 8, 'tokenBegin': 7, 'tokenEnd': 8, 'text': 'Eric', 'characterOffsetBegin': 33, 'characterOffsetEnd': 37, 'ner': 'PERSON'}, {'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'his', 'characterOffsetBegin': 15, 'characterOffsetEnd': 18, 'ner': 'PERSON'}]"	How long after his wife died did Eric marry?	f3643541-c339-4377-851d-144ea400d551_Q2	f3643541-c339-4377-851d-144ea400d551
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD were)
        (ADJP (RB very) (JJ sad))))
    (. ?)))"	"Who	WP	0	ROOT
were	VBD	1	cop
very	RB	4	advmod
sad	JJ	1	nsubj
?	.	1	punct
"	[]	Who were very sad?	f3643541-c339-4377-851d-144ea400d551_Q3	f3643541-c339-4377-851d-144ea400d551
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (NP (NNP Nick))
      (VP (VBG trying)
        (S
          (VP (TO to)
            (VP (VB buy))))))
    (. ?)))"	"What	WP	4	dobj
was	VBD	1	cop
Nick	NNP	4	nsubj
trying	VBG	0	ROOT
to	TO	6	mark
buy	VB	4	xcomp
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Nick', 'characterOffsetBegin': 9, 'characterOffsetEnd': 13, 'ner': 'PERSON'}]"	What was Nick trying to buy?	f7559f25-0358-4f57-b079-dec2199b4ec3_Q0	f7559f25-0358-4f57-b079-dec2199b4ec3
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SINV
      (VP (MD could) (RB n't))
      (NP (NNP Nick) (NN trust)))
    (. ?)))"	"Who	WP	5	nsubj
could	MD	5	aux
n't	RB	5	neg
Nick	NNP	5	compound
trust	NN	0	ROOT
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Nick', 'characterOffsetBegin': 13, 'characterOffsetEnd': 17, 'ner': 'PERSON'}]"	Who couldn't Nick trust?	f7559f25-0358-4f57-b079-dec2199b4ec3_Q1	f7559f25-0358-4f57-b079-dec2199b4ec3
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD did)
      (NP (NNP Nick))
      (VP (VB decide)
        (S
          (VP (TO to)
            (VP (VB move)
              (PRT (RP out)))))))
    (. ?)))"	"Why	WRB	4	advmod
did	VBD	4	aux
Nick	NNP	4	nsubj
decide	VB	0	ROOT
to	TO	6	mark
move	VB	4	xcomp
out	RP	6	compound:prt
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Nick', 'characterOffsetBegin': 8, 'characterOffsetEnd': 12, 'ner': 'PERSON'}]"	Why did Nick decide to move out?	f7559f25-0358-4f57-b079-dec2199b4ec3_Q2	f7559f25-0358-4f57-b079-dec2199b4ec3
"(ROOT
  (SBARQ
    (WHADVP (WRB How) (RB quickly))
    (SQ (VBD did)
      (NP (NNP Nick))
      (VP (VB move)
        (PRT (RP out))))
    (. ?)))"	"How	WRB	2	advmod
quickly	RB	5	advmod
did	VBD	5	aux
Nick	NNP	5	nsubj
move	VB	0	ROOT
out	RP	5	compound:prt
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Nick', 'characterOffsetBegin': 16, 'characterOffsetEnd': 20, 'ner': 'PERSON'}]"	How quickly did Nick move out?	f7559f25-0358-4f57-b079-dec2199b4ec3_Q3	f7559f25-0358-4f57-b079-dec2199b4ec3
"(ROOT
  (SBARQ
    (WHADJP
      (WHNP (WP Who))
      (JJ old))
    (SQ (VBD was)
      (NP (NNP Suzy)))
    (. ?)))"	"Who	WP	4	dobj
old	JJ	4	nsubj
was	VBD	4	cop
Suzy	NNP	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Suzy', 'characterOffsetBegin': 12, 'characterOffsetEnd': 16, 'ner': 'PERSON'}]"	Who old was Suzy?	4014eba9-f77e-4c1d-843f-135b6ec3aa42_Q0	4014eba9-f77e-4c1d-843f-135b6ec3aa42
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Suzy))
      (VP (VB want)))))"	"What	WP	4	dobj
did	VBD	4	aux
Suzy	NNP	4	nsubj
want	VB	0	ROOT
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Suzy', 'characterOffsetBegin': 9, 'characterOffsetEnd': 13, 'ner': 'PERSON'}]"	What did Suzy want	4014eba9-f77e-4c1d-843f-135b6ec3aa42_Q1	4014eba9-f77e-4c1d-843f-135b6ec3aa42
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD did)
      (NP (NNP Suzy))
      (VP (VB beg)
        (PP (IN for)
          (NP (PRP it)))))
    (. ?)))"	"Who	WP	4	dobj
did	VBD	4	aux
Suzy	NNP	4	nsubj
beg	VB	0	ROOT
for	IN	6	case
it	PRP	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Suzy', 'characterOffsetBegin': 8, 'characterOffsetEnd': 12, 'ner': 'PERSON'}]"	Who did Suzy beg for it?	4014eba9-f77e-4c1d-843f-135b6ec3aa42_Q2	4014eba9-f77e-4c1d-843f-135b6ec3aa42
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD was)
      (NP
        (NP (NNP Suzy))
        (ADJP (IN so) (JJ happy))))
    (. ?)))"	"Why	WRB	5	advmod
was	VBD	5	cop
Suzy	NNP	5	nsubj
so	IN	5	advmod
happy	JJ	0	ROOT
?	.	5	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Suzy', 'characterOffsetBegin': 8, 'characterOffsetEnd': 12, 'ner': 'PERSON'}]"	Why was Suzy so happy?	4014eba9-f77e-4c1d-843f-135b6ec3aa42_Q3	4014eba9-f77e-4c1d-843f-135b6ec3aa42
"(ROOT
  (SBARQ
    (WHADVP (WRB When))
    (SQ
      (VP (VBD did)
        (NP (PRP$ my) (NN sister))
        (PP (IN in)
          (NP (NN law) (NN call)))))
    (. ?)))"	"When	WRB	0	ROOT
did	VBD	1	dep
my	PRP$	4	nmod:poss
sister	NN	2	nsubj
in	IN	7	case
law	NN	7	compound
call	NN	4	nmod
?	.	1	punct
"	[]	When did my sister in law call?	e7a76ca7-b80a-4b39-9b6f-b5e8e2a9c644_Q0	e7a76ca7-b80a-4b39-9b6f-b5e8e2a9c644
"(ROOT
  (SBARQ
    (WHADJP (WRB How) (JJ old))
    (SQ (VBP are)
      (NP
        (NP (PRP$ my) (NN sister))
        (PP (IN in)
          (NP
            (NP (NN law) (POS 's))
            (NNS grandchildren)))))
    (. ?)))"	"How	WRB	2	advmod
old	JJ	3	dep
are	VBP	0	ROOT
my	PRP$	5	nmod:poss
sister	NN	3	nsubj
in	IN	9	case
law	NN	9	nmod:poss
's	POS	7	case
grandchildren	NNS	5	nmod
?	.	3	punct
"	[]	How old are my sister in law's grandchildren?	e7a76ca7-b80a-4b39-9b6f-b5e8e2a9c644_Q1	e7a76ca7-b80a-4b39-9b6f-b5e8e2a9c644
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD were)
      (NP
        (NP (DT the) (NNS grandchildren))
        (VP (VBG doing))))
    (. ?)))"	"What	WP	5	dobj
were	VBD	1	cop
the	DT	4	det
grandchildren	NNS	5	nsubj
doing	VBG	0	ROOT
?	.	5	punct
"	[]	What were the grandchildren doing?	e7a76ca7-b80a-4b39-9b6f-b5e8e2a9c644_Q2	e7a76ca7-b80a-4b39-9b6f-b5e8e2a9c644
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ
      (VP (VBD did)
        (SBAR
          (S
            (NP
              (NP (PRP$ my) (NN sister))
              (PP (IN in)
                (NP (NN law))))
            (VP (VBP bring)
              (NP (PRP them)))))))
    (. ?)))"	"Where	WRB	7	advmod
did	VBD	7	aux
my	PRP$	4	nmod:poss
sister	NN	7	nsubj
in	IN	6	case
law	NN	4	nmod
bring	VBP	0	ROOT
them	PRP	7	dobj
?	.	7	punct
"	[]	Where did my sister in law bring them?	e7a76ca7-b80a-4b39-9b6f-b5e8e2a9c644_Q3	e7a76ca7-b80a-4b39-9b6f-b5e8e2a9c644
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Anita))
      (VP (VB want)
        (S
          (VP (TO to)
            (VP (VB bake))))))
    (. ?)))"	"What	WP	4	dep
did	VBD	4	aux
Anita	NNP	4	nsubj
want	VB	0	ROOT
to	TO	6	mark
bake	VB	4	xcomp
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Anita', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	What did Anita want to bake?	4a58b6a6-ab4c-4bea-8c59-d110f7fc8d06_Q0	4a58b6a6-ab4c-4bea-8c59-d110f7fc8d06
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (NNP Anita))
      (VP (VB look)
        (PP (IN for)
          (NP (NNS ingredients)))))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
Anita	NNP	4	nsubj
look	VB	0	ROOT
for	IN	6	case
ingredients	NNS	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Anita', 'characterOffsetBegin': 10, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	Where did Anita look for ingredients?	4a58b6a6-ab4c-4bea-8c59-d110f7fc8d06_Q1	4a58b6a6-ab4c-4bea-8c59-d110f7fc8d06
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (MD could)
      (NP (NNP Anita))
      (VP (RB not) (VB find)))
    (. ?)))"	"What	WP	5	dobj
could	MD	5	aux
Anita	NNP	5	nsubj
not	RB	5	neg
find	VB	0	ROOT
?	.	5	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Anita', 'characterOffsetBegin': 11, 'characterOffsetEnd': 16, 'ner': 'PERSON'}]"	What could Anita not find?	4a58b6a6-ab4c-4bea-8c59-d110f7fc8d06_Q2	4a58b6a6-ab4c-4bea-8c59-d110f7fc8d06
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Antia))
      (VP (VB melt)
        (PRT (RP down))))
    (. ?)))"	"What	WP	4	dep
did	VBD	4	aux
Antia	NNP	4	nsubj
melt	VB	0	ROOT
down	RP	4	compound:prt
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Antia', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	What did Antia melt down?	4a58b6a6-ab4c-4bea-8c59-d110f7fc8d06_Q3	4a58b6a6-ab4c-4bea-8c59-d110f7fc8d06
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (NNP Diana))
      (VP (VB sneeze)))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
Diana	NNP	4	nsubj
sneeze	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Diana', 'characterOffsetBegin': 10, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	Where did Diana sneeze?	ea4ef18f-a227-4141-9628-760f68b0484f_Q0	ea4ef18f-a227-4141-9628-760f68b0484f
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NN everyone))
      (VP (VB say)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
everyone	NN	4	nsubj
say	VB	0	ROOT
?	.	4	punct
"	[]	What did everyone say?	ea4ef18f-a227-4141-9628-760f68b0484f_Q1	ea4ef18f-a227-4141-9628-760f68b0484f
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (NP
        (NP (NNP Diana) (POS 's))
        (NN sister)))
    (. ?)))"	"Who	WP	0	ROOT
was	VBD	1	cop
Diana	NNP	5	nmod:poss
's	POS	3	case
sister	NN	1	nsubj
?	.	1	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Diana', 'characterOffsetBegin': 8, 'characterOffsetEnd': 13, 'ner': 'PERSON'}]"	Who was Diana's sister?	ea4ef18f-a227-4141-9628-760f68b0484f_Q2	ea4ef18f-a227-4141-9628-760f68b0484f
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP I))
      (VP (VB assume)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
I	PRP	4	nsubj
assume	VB	0	ROOT
?	.	4	punct
"	[]	What did I assume?	ea4ef18f-a227-4141-9628-760f68b0484f_Q3	ea4ef18f-a227-4141-9628-760f68b0484f
"(ROOT
  (SBARQ
    (WHADVP (WRB When))
    (SQ (VBD did)
      (NP (PRP I))
      (VP (VBP wake)
        (PRT (RP up))))
    (. ?)))"	"When	WRB	4	advmod
did	VBD	4	aux
I	PRP	4	nsubj
wake	VBP	0	ROOT
up	RP	4	compound:prt
?	.	4	punct
"	[]	When did I wake up?	c61b63e2-1715-4cc5-8ef2-877d6a3b27c5_Q0	c61b63e2-1715-4cc5-8ef2-877d6a3b27c5
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD did)
      (NP (PRP I))
      (VP (VBP wake)
        (ADVP (RB up) (RB early))))
    (. ?)))"	"Why	WRB	4	advmod
did	VBD	4	aux
I	PRP	4	nsubj
wake	VBP	0	ROOT
up	RB	4	compound:prt
early	RB	4	advmod
?	.	4	punct
"	[]	Why did I wake up early?	c61b63e2-1715-4cc5-8ef2-877d6a3b27c5_Q1	c61b63e2-1715-4cc5-8ef2-877d6a3b27c5
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (PRP I))
      (VP (VB drive)))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
I	PRP	4	nsubj
drive	VB	0	ROOT
?	.	4	punct
"	[]	Where did I drive?	c61b63e2-1715-4cc5-8ef2-877d6a3b27c5_Q2	c61b63e2-1715-4cc5-8ef2-877d6a3b27c5
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (PRP I))
      (VP (VB explore)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
I	PRP	4	nsubj
explore	VB	0	ROOT
?	.	4	punct
"	[]	What did I explore?	c61b63e2-1715-4cc5-8ef2-877d6a3b27c5_Q3	c61b63e2-1715-4cc5-8ef2-877d6a3b27c5
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD went)
        (PP (IN on)
          (NP (DT a) (NN cruise) (NN vacation)))))
    (. ?)))"	"Who	WP	2	nsubj
went	VBD	0	ROOT
on	IN	6	case
a	DT	6	det
cruise	NN	6	compound
vacation	NN	2	nmod
?	.	2	punct
"	[]	Who went on a cruise vacation?	a401dae3-2777-4bbc-b1b2-8c2e28f49679_Q0	a401dae3-2777-4bbc-b1b2-8c2e28f49679
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (NNP Time))
      (VP (VB relax)))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
Time	NNP	4	nsubj
relax	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Time', 'characterOffsetBegin': 10, 'characterOffsetEnd': 14, 'ner': 'ORGANIZATION'}]"	Where did Time relax?	a401dae3-2777-4bbc-b1b2-8c2e28f49679_Q1	a401dae3-2777-4bbc-b1b2-8c2e28f49679
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Time))
      (VP (VB buy)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Time	NNP	4	nsubj
buy	VB	0	ROOT
?	.	4	punct
"	[]	What did Time buy?	a401dae3-2777-4bbc-b1b2-8c2e28f49679_Q2	a401dae3-2777-4bbc-b1b2-8c2e28f49679
